DATE,NPIV,,
2021-04-01 0:30,951.4341171,,*units in cph
2021-04-01 1:30,952.2065879,,
2021-04-01 2:30,951.0981149,,
2021-04-01 3:30,949.0164804,,
2021-04-01 4:30,946.762024,,
2021-04-01 5:30,946.3206307,,
2021-04-01 6:30,949.8384425,,
2021-04-01 7:30,949.9361967,,
2021-04-01 8:30,950.5272487,,
2021-04-01 9:30,944.8452141,,
2021-04-01 10:30,948.4701723,,
2021-04-01 11:30,943.76547,,
2021-04-01 12:30,945.195695,,
2021-04-01 13:30,944.054461,,
2021-04-01 14:30,942.3023205,,
2021-04-01 15:30,944.310821,,
2021-04-01 16:30,947.457731,,
2021-04-01 17:30,949.2081334,,
2021-04-01 18:30,951.4095298,,
2021-04-01 19:30,952.5910856,,
2021-04-01 20:30,957.1398176,,
2021-04-01 21:30,957.3490674,,
2021-04-01 22:30,952.434561,,
2021-04-01 23:30,948.5338156,,
2021-04-02 0:30,946.9675377,,
2021-04-02 1:30,948.081521,,
2021-04-02 2:30,948.5312614,,
2021-04-02 3:30,944.4127875,,
2021-04-02 4:30,942.3302084,,
2021-04-02 5:30,940.1952168,,
2021-04-02 6:30,937.371181,,
2021-04-02 7:30,NaN,,
2021-04-02 8:30,NaN,,
2021-04-02 9:30,NaN,,
2021-04-02 10:30,NaN,,
2021-04-02 11:30,NaN,,
2021-04-02 12:30,NaN,,
2021-04-02 13:30,NaN,,
2021-04-02 14:30,NaN,,
2021-04-02 15:30,NaN,,
2021-04-02 16:30,NaN,,
2021-04-02 17:30,NaN,,
2021-04-02 18:30,NaN,,
2021-04-02 19:30,NaN,,
2021-04-02 20:30,NaN,,
2021-04-02 21:30,NaN,,
2021-04-02 22:30,NaN,,
2021-04-02 23:30,NaN,,
2021-04-03 0:30,NaN,,
2021-04-03 1:30,NaN,,
2021-04-03 2:30,NaN,,
2021-04-03 3:30,NaN,,
2021-04-03 4:30,NaN,,
2021-04-03 5:30,NaN,,
2021-04-03 6:30,NaN,,
2021-04-03 7:30,NaN,,
2021-04-03 8:30,NaN,,
2021-04-03 9:30,NaN,,
2021-04-03 10:30,932.0086574,,
2021-04-03 11:30,939.410783,,
2021-04-03 12:30,943.4546254,,
2021-04-03 13:30,952.9029429,,
2021-04-03 14:30,956.9634377,,
2021-04-03 15:30,959.6030919,,
2021-04-03 16:30,959.7016823,,
2021-04-03 17:30,960.4204863,,
2021-04-03 18:30,963.3962884,,
2021-04-03 19:30,966.4341916,,
2021-04-03 20:30,967.0155204,,
2021-04-03 21:30,966.4804551,,
2021-04-03 22:30,969.0719181,,
2021-04-03 23:30,967.9637692,,
2021-04-04 0:30,964.3547694,,
2021-04-04 1:30,960.4106017,,
2021-04-04 2:30,954.0096078,,
2021-04-04 3:30,951.3453571,,
2021-04-04 4:30,945.2084801,,
2021-04-04 5:30,939.2604223,,
2021-04-04 6:30,936.1243062,,
2021-04-04 7:30,930.8966544,,
2021-04-04 8:30,924.6877507,,
2021-04-04 9:30,921.2595687,,
2021-04-04 10:30,920.0154909,,
2021-04-04 11:30,920.3989784,,
2021-04-04 12:30,923.6085523,,
2021-04-04 13:30,929.6244221,,
2021-04-04 14:30,933.6551379,,
2021-04-04 15:30,940.9181383,,
2021-04-04 16:30,945.2605824,,
2021-04-04 17:30,946.627553,,
2021-04-04 18:30,955.4067373,,
2021-04-04 19:30,961.6094833,,
2021-04-04 20:30,964.6811897,,
2021-04-04 21:30,969.8868017,,
2021-04-04 22:30,977.9179604,,
2021-04-04 23:30,979.8137728,,
2021-04-05 0:30,981.7956982,,
2021-04-05 1:30,984.5922034,,
2021-04-05 2:30,984.6818225,,
2021-04-05 3:30,979.7532243,,
2021-04-05 4:30,974.6540863,,
2021-04-05 5:30,969.7704299,,
2021-04-05 6:30,963.4527369,,
2021-04-05 7:30,953.5250707,,
2021-04-05 8:30,947.6248044,,
2021-04-05 9:30,944.7316026,,
2021-04-05 10:30,939.3034329,,
2021-04-05 11:30,935.5554106,,
2021-04-05 12:30,937.3314044,,
2021-04-05 13:30,938.9096925,,
2021-04-05 14:30,940.9650335,,
