DATE,NPIV
2018-06-07 17:30,909.3555583
2018-06-07 18:30,908.9446546
2018-06-07 19:30,905.4750255
2018-06-07 20:30,908.6685877
2018-06-07 21:30,907.4808294
2018-06-07 22:30,906.4294192
2018-06-07 23:30,906.1193488
2018-06-08 0:30,907.2052704
2018-06-08 1:30,903.1733451
2018-06-08 2:30,896.2279147
2018-06-08 3:30,893.3340015
2018-06-08 4:30,887.3726582
2018-06-08 5:30,887.2364843
2018-06-08 6:30,888.702184
2018-06-08 7:30,890.3804171
2018-06-08 8:30,893.0802903
2018-06-08 9:30,897.1708074
2018-06-08 10:30,900.4380099
2018-06-08 11:30,901.9932117
2018-06-08 12:30,904.5718862
2018-06-08 13:30,908.1859344
2018-06-08 14:30,912.4528985
2018-06-08 15:30,912.3164427
2018-06-08 16:30,915.2330453
2018-06-08 17:30,916.5692365
2018-06-08 18:30,919.8500436
2018-06-08 19:30,920.8601801
2018-06-08 20:30,921.1261393
2018-06-08 21:30,917.9866391
2018-06-08 22:30,916.4577944
2018-06-08 23:30,913.1915197
2018-06-09 0:30,907.5990743
2018-06-09 1:30,903.1784542
2018-06-09 2:30,899.6936487
2018-06-09 3:30,899.8243818
2018-06-09 4:30,900.2125739
2018-06-09 5:30,898.2135878
2018-06-09 6:30,897.3801136
2018-06-09 7:30,903.0131178
2018-06-09 8:30,908.9759025
2018-06-09 9:30,908.6969744
2018-06-09 10:30,906.0240043
2018-06-09 11:30,906.1408465
2018-06-09 12:30,908.9783315
2018-06-09 13:30,911.47123
2018-06-09 14:30,915.0791315
2018-06-09 15:30,916.3279835
2018-06-09 16:30,919.8090654
2018-06-09 17:30,922.4355014
2018-06-09 18:30,922.6277273
2018-06-09 19:30,921.7781582
2018-06-09 20:30,920.8731041
2018-06-09 21:30,919.2895481
2018-06-09 22:30,917.7500405
2018-06-09 23:30,915.3851613
2018-06-10 0:30,912.9444281
2018-06-10 1:30,911.9584917
2018-06-10 2:30,907.9355716
2018-06-10 3:30,907.5901713
2018-06-10 4:30,905.9048266
2018-06-10 5:30,904.7771357
2018-06-10 6:30,909.0774077
2018-06-10 7:30,911.2618957
2018-06-10 8:30,908.9321459
2018-06-10 9:30,905.2759523
2018-06-10 10:30,907.2309753
2018-06-10 11:30,910.8972229
2018-06-10 12:30,912.3495927
2018-06-10 13:30,913.7283438
2018-06-10 14:30,917.7885231
2018-06-10 15:30,920.3854286
2018-06-10 16:30,919.7970634
2018-06-10 17:30,919.3673434
2018-06-10 18:30,919.7897795
2018-06-10 19:30,922.0816416
2018-06-10 20:30,922.7989915
2018-06-10 21:30,920.8735723
2018-06-10 22:30,918.9127828
2018-06-10 23:30,918.2542499
2018-06-11 0:30,913.7866345
2018-06-11 1:30,910.8117368
2018-06-11 2:30,904.6095681
2018-06-11 3:30,905.3356706
2018-06-11 4:30,903.1595751
2018-06-11 5:30,905.481087
2018-06-11 6:30,905.1736369
2018-06-11 7:30,902.0603931
2018-06-11 8:30,900.972981
2018-06-11 9:30,901.7015137
2018-06-11 10:30,903.6921752
2018-06-11 11:30,905.8263404
2018-06-11 12:30,907.2859069
2018-06-11 13:30,905.6895047
2018-06-11 14:30,900.0794578
2018-06-11 15:30,893.2760027
2018-06-11 16:30,890.3657926
2018-06-11 17:30,890.746139
