DATE,NPIV,,
2015-04-01 0:30,879.1996805,,*units in cph
2015-04-01 1:30,NaN,,
2015-04-01 2:30,NaN,,
2015-04-01 3:30,NaN,,
2015-04-01 4:30,NaN,,
2015-04-01 5:30,NaN,,
2015-04-01 6:30,NaN,,
2015-04-01 7:30,NaN,,
2015-04-01 8:30,NaN,,
2015-04-01 9:30,NaN,,
2015-04-01 10:30,NaN,,
2015-04-01 11:30,NaN,,
2015-04-01 12:30,NaN,,
2015-04-01 13:30,NaN,,
2015-04-01 14:30,NaN,,
2015-04-01 15:30,NaN,,
2015-04-01 16:30,NaN,,
2015-04-01 17:30,NaN,,
2015-04-01 18:30,NaN,,
2015-04-01 19:30,NaN,,
2015-04-01 20:30,NaN,,
2015-04-01 21:30,NaN,,
2015-04-01 22:30,NaN,,
2015-04-01 23:30,NaN,,
2015-04-02 0:30,NaN,,
2015-04-02 1:30,NaN,,
2015-04-02 2:30,NaN,,
2015-04-02 3:30,NaN,,
2015-04-02 4:30,NaN,,
2015-04-02 5:30,NaN,,
2015-04-02 6:30,NaN,,
2015-04-02 7:30,NaN,,
2015-04-02 8:30,NaN,,
2015-04-02 9:30,NaN,,
2015-04-02 10:30,NaN,,
2015-04-02 11:30,NaN,,
2015-04-02 12:30,NaN,,
2015-04-02 13:30,NaN,,
2015-04-02 14:30,NaN,,
2015-04-02 15:30,NaN,,
2015-04-02 16:30,NaN,,
2015-04-02 17:30,NaN,,
2015-04-02 18:30,NaN,,
2015-04-02 19:30,NaN,,
2015-04-02 20:30,NaN,,
2015-04-02 21:30,NaN,,
2015-04-02 22:30,NaN,,
2015-04-02 23:30,NaN,,
2015-04-03 0:30,NaN,,
2015-04-03 1:30,NaN,,
2015-04-03 2:30,NaN,,
2015-04-03 3:30,NaN,,
2015-04-03 4:30,NaN,,
2015-04-03 5:30,NaN,,
2015-04-03 6:30,NaN,,
2015-04-03 7:30,NaN,,
2015-04-03 8:30,NaN,,
2015-04-03 9:30,NaN,,
2015-04-03 10:30,NaN,,
2015-04-03 11:30,NaN,,
2015-04-03 12:30,NaN,,
2015-04-03 13:30,NaN,,
2015-04-03 14:30,NaN,,
2015-04-03 15:30,NaN,,
2015-04-03 16:30,NaN,,
2015-04-03 17:30,NaN,,
2015-04-03 18:30,NaN,,
2015-04-03 19:30,NaN,,
2015-04-03 20:30,NaN,,
2015-04-03 21:30,NaN,,
2015-04-03 22:30,NaN,,
2015-04-03 23:30,NaN,,
2015-04-04 0:30,NaN,,
2015-04-04 1:30,NaN,,
2015-04-04 2:30,NaN,,
2015-04-04 3:30,NaN,,
2015-04-04 4:30,NaN,,
2015-04-04 5:30,NaN,,
2015-04-04 6:30,NaN,,
2015-04-04 7:30,NaN,,
2015-04-04 8:30,NaN,,
