DATE,NPIV,,
2012-04-01 0:30,899.9656322,,*units in cph
2012-04-01 1:30,897.8405986,,
2012-04-01 2:30,893.8935715,,
2012-04-01 3:30,891.0945618,,
2012-04-01 4:30,887.8272681,,
2012-04-01 5:30,886.1806725,,
2012-04-01 6:30,880.291765,,
2012-04-01 7:30,876.2291737,,
2012-04-01 8:30,873.8021024,,
2012-04-01 9:30,872.6166523,,
2012-04-01 10:30,872.0663598,,
2012-04-01 11:30,871.0922473,,
2012-04-01 12:30,873.5972552,,
2012-04-01 13:30,879.6285372,,
2012-04-01 14:30,883.6407339,,
2012-04-01 15:30,885.1075799,,
2012-04-01 16:30,890.8555091,,
2012-04-01 17:30,896.7805218,,
2012-04-01 18:30,903.8317508,,
2012-04-01 19:30,904.7742042,,
2012-04-01 20:30,905.8596502,,
2012-04-01 21:30,906.1121936,,
2012-04-01 22:30,901.3372524,,
2012-04-01 23:30,900.8417004,,
2012-04-02 0:30,899.7725842,,
2012-04-02 1:30,895.4890615,,
2012-04-02 2:30,894.1314008,,
2012-04-02 3:30,892.2262521,,
2012-04-02 4:30,886.7417028,,
2012-04-02 5:30,882.1826731,,
2012-04-02 6:30,877.9717467,,
2012-04-02 7:30,880.415848,,
2012-04-02 8:30,881.1841388,,
2012-04-02 9:30,879.1774871,,
2012-04-02 10:30,882.1663113,,
2012-04-02 11:30,883.5871677,,
2012-04-02 12:30,883.4784349,,
2012-04-02 13:30,886.6615902,,
2012-04-02 14:30,889.3034619,,
2012-04-02 15:30,893.4424244,,
2012-04-02 16:30,899.9366448,,
2012-04-02 17:30,900.6814778,,
2012-04-02 18:30,904.0154537,,
2012-04-02 19:30,901.640557,,
2012-04-02 20:30,903.1306104,,
2012-04-02 21:30,902.749377,,
2012-04-02 22:30,896.7963843,,
2012-04-02 23:30,895.8077394,,
2012-04-03 0:30,896.2118671,,
2012-04-03 1:30,896.1058313,,
2012-04-03 2:30,897.5978272,,
2012-04-03 3:30,893.68487,,
2012-04-03 4:30,891.5154784,,
2012-04-03 5:30,893.796974,,
2012-04-03 6:30,898.6286944,,
2012-04-03 7:30,899.9199973,,
2012-04-03 8:30,898.2934253,,
2012-04-03 9:30,899.6672371,,
2012-04-03 10:30,901.2405116,,
2012-04-03 11:30,901.5653713,,
2012-04-03 12:30,901.3090572,,
2012-04-03 13:30,904.2993329,,
2012-04-03 14:30,906.2016249,,
2012-04-03 15:30,909.4737757,,
2012-04-03 16:30,911.4720126,,
2012-04-03 17:30,905.6762248,,
2012-04-03 18:30,905.7024211,,
2012-04-03 19:30,904.7161811,,
2012-04-03 20:30,905.1389332,,
2012-04-03 21:30,903.4481998,,
2012-04-03 22:30,898.7535878,,
2012-04-03 23:30,901.4294142,,
2012-04-04 0:30,900.4525173,,
2012-04-04 1:30,899.8220285,,
2012-04-04 2:30,898.0732665,,
2012-04-04 3:30,893.676253,,
2012-04-04 4:30,895.3507999,,
2012-04-04 5:30,898.9410434,,
2012-04-04 6:30,901.2744634,,
2012-04-04 7:30,898.2915311,,
2012-04-04 8:30,901.9334662,,
2012-04-04 9:30,901.5720181,,
2012-04-04 10:30,899.8305159,,
2012-04-04 11:30,898.3371951,,
2012-04-04 12:30,897.622232,,
2012-04-04 13:30,900.9602639,,
2012-04-04 14:30,902.6555951,,
2012-04-04 15:30,902.5412691,,
2012-04-04 16:30,903.838649,,
2012-04-04 17:30,904.5469915,,
2012-04-04 18:30,907.396085,,
2012-04-04 19:30,907.983822,,
2012-04-04 20:30,908.9313845,,
