DATE,NPIV,,
2016-04-01 0:30,901.3940446,,*units in cph
2016-04-01 1:30,905.0661508,,
2016-04-01 2:30,908.2589965,,
2016-04-01 3:30,906.3203814,,
2016-04-01 4:30,902.7606711,,
2016-04-01 5:30,896.2405378,,
2016-04-01 6:30,897.5526995,,
2016-04-01 7:30,893.8192409,,
2016-04-01 8:30,893.222679,,
2016-04-01 9:30,893.500774,,
2016-04-01 10:30,895.8218077,,
2016-04-01 11:30,902.0128293,,
2016-04-01 12:30,905.3826679,,
2016-04-01 13:30,909.7904241,,
2016-04-01 14:30,910.7922482,,
2016-04-01 15:30,910.2939789,,
2016-04-01 16:30,917.0066762,,
2016-04-01 17:30,915.8494719,,
2016-04-01 18:30,915.0389986,,
2016-04-01 19:30,916.5086502,,
2016-04-01 20:30,917.0120816,,
2016-04-01 21:30,920.5247704,,
2016-04-01 22:30,919.5349937,,
2016-04-01 23:30,923.1946141,,
2016-04-02 0:30,923.1813244,,
2016-04-02 1:30,924.584418,,
2016-04-02 2:30,923.1923706,,
2016-04-02 3:30,923.6125821,,
2016-04-02 4:30,924.9471206,,
2016-04-02 5:30,924.8132265,,
2016-04-02 6:30,928.5441519,,
2016-04-02 7:30,924.651526,,
2016-04-02 8:30,925.674507,,
2016-04-02 9:30,928.9793759,,
2016-04-02 10:30,930.9684417,,
2016-04-02 11:30,932.7163668,,
2016-04-02 12:30,932.6476505,,
2016-04-02 13:30,928.8201707,,
2016-04-02 14:30,924.1414161,,
2016-04-02 15:30,925.5758758,,
2016-04-02 16:30,925.4821627,,
2016-04-02 17:30,919.7837631,,
2016-04-02 18:30,917.722426,,
2016-04-02 19:30,918.207726,,
2016-04-02 20:30,918.5753326,,
2016-04-02 21:30,919.753632,,
2016-04-02 22:30,915.8632509,,
2016-04-02 23:30,916.7399906,,
2016-04-03 0:30,914.0277837,,
2016-04-03 1:30,913.6665146,,
2016-04-03 2:30,912.8785954,,
2016-04-03 3:30,912.1575384,,
2016-04-03 4:30,908.7371242,,
2016-04-03 5:30,906.2186013,,
2016-04-03 6:30,903.1180915,,
2016-04-03 7:30,903.1357705,,
2016-04-03 8:30,904.4406199,,
2016-04-03 9:30,905.3698905,,
2016-04-03 10:30,902.7367957,,
2016-04-03 11:30,903.0716153,,
2016-04-03 12:30,906.3468661,,
2016-04-03 13:30,906.2735548,,
2016-04-03 14:30,905.5639259,,
2016-04-03 15:30,909.6471863,,
2016-04-03 16:30,909.6597168,,
2016-04-03 17:30,913.6352421,,
2016-04-03 18:30,917.1579287,,
2016-04-03 19:30,921.6020144,,
2016-04-03 20:30,924.7730391,,
2016-04-03 21:30,928.2438878,,
2016-04-03 22:30,931.523827,,
