DATE,BWE
2023-05-15,0
2023-06-08,0.483636364
2023-06-21,1.96
2023-07-10,3.757142857
2023-07-24,5
2023-08-09,4.77
2023-08-28,3.2055
2023-09-21,1.54
2023-10-23,0.78
