DATE,SWC
2020-04-01,0.211542576
2020-04-02,0.211077516
2020-04-03,0.209559349
2020-04-04,0.210403909
2020-04-05,0.211362119
2020-04-06,0.21212503
2020-04-07,0.212884517
2020-04-08,0.213071332
2020-04-09,0.21196609
2020-04-10,0.210963547
2020-04-11,0.211142048
2020-04-12,0.210359576
2020-04-13,0.208811747
2020-04-14,0.208229783
2020-04-15,0.208158871
2020-04-16,0.207794533
2020-04-17,0.217477631
2020-04-18,0.226813508
2020-04-19,0.22861564
2020-04-20,0.227004235
2020-04-21,-9999
2020-04-22,-9999
2020-04-23,-9999
2020-04-24,-9999
2020-04-25,-9999
2020-04-26,-9999
2020-04-27,0.204733109
2020-04-28,0.205420217
2020-04-29,0.198485554
2020-04-30,0.196844807
2020-05-01,0.196123465
2020-05-02,0.193930096
2020-05-03,0.191991031
2020-05-04,0.189223034
2020-05-05,0.18788305
2020-05-06,0.186890288
2020-05-07,0.186208069
2020-05-08,0.202214525
2020-05-09,0.197218926
2020-05-10,0.195040229
2020-05-11,0.193333461
2020-05-12,0.192098621
2020-05-13,0.190411415
2020-05-14,0.190352729
2020-05-15,0.19090046
2020-05-16,0.190022623
2020-05-17,0.188567713
2020-05-18,0.187467361
2020-05-19,0.186983206
2020-05-20,0.186225186
2020-05-21,0.185046587
2020-05-22,0.184136962
2020-05-23,0.185491618
2020-05-24,0.208696821
2020-05-25,0.217282013
2020-05-26,0.218558422
2020-05-27,0.209034263
2020-05-28,0.203676771
2020-05-29,0.199974697
2020-05-30,0.199857326
2020-05-31,0.215117987
2020-06-01,0.205256387
2020-06-02,0.199771743
2020-06-03,0.1940817
2020-06-04,0.18885625
2020-06-05,0.1820683
2020-06-06,0.172443887
2020-06-07,0.159736043
2020-06-08,0.146446235
2020-06-09,0.13740134
2020-06-10,0.131948484
2020-06-11,0.128033676
2020-06-12,0.123695843
2020-06-13,0.119221078
2020-06-14,0.115103316
2020-06-15,0.111076027
2020-06-16,0.107241911
2020-06-17,0.103652318
2020-06-18,0.124179998
2020-06-19,0.16962454
2020-06-20,0.160909752
2020-06-21,0.154033774
2020-06-22,0.148715405
2020-06-23,0.144514505
2020-06-24,0.153380898
2020-06-25,0.162973523
2020-06-26,0.150321919
2020-06-27,0.139538468
2020-06-28,0.137032111
2020-06-29,0.139044533
2020-06-30,0.16046472
2020-07-01,0.180623171
2020-07-02,0.162012549
2020-07-03,0.148558911
2020-07-04,0.137332874
2020-07-05,0.127776927
2020-07-06,0.121172369
2020-07-07,0.139005409
2020-07-08,0.158723719
2020-07-09,0.145570843
2020-07-10,0.135491618
2020-07-11,0.127023797
2020-07-12,0.119974208
2020-07-13,0.115005507
2020-07-14,0.112515451
2020-07-15,-9999
2020-07-16,0.152571528
2020-07-17,0.143898308
2020-07-18,0.132195452
2020-07-19,0.123003844
2020-07-20,0.139849012
2020-07-21,0.15679199
2020-07-22,0.1504344
2020-07-23,0.165716217
2020-07-24,0.165721958
2020-07-25,0.152720687
2020-07-26,0.145028003
2020-07-27,0.156558736
2020-07-28,0.143981446
2020-07-29,0.136430585
2020-07-30,0.132403296
2020-07-31,0.127219415
2020-08-01,0.122727533
2020-08-02,0.11939958
2020-08-03,0.115220687
2020-08-04,0.111425695
2020-08-05,0.110657893
2020-08-06,0.147333852
2020-08-07,0.154509849
2020-08-08,0.148150558
2020-08-09,0.152686454
2020-08-10,0.146441344
2020-08-11,0.137305976
2020-08-12,0.13103886
2020-08-13,0.126013918
2020-08-14,0.140609478
2020-08-15,0.172522134
2020-08-16,0.174285143
2020-08-17,0.179542381
2020-08-18,0.169431368
2020-08-19,0.161968535
2020-08-20,0.153649873
2020-08-21,0.145255409
2020-08-22,0.137523602
2020-08-23,0.13088481
2020-08-24,0.12457857
2020-08-25,0.119023015
2020-08-26,0.114308617
2020-08-27,0.134520863
2020-08-28,0.176833069
2020-08-29,0.164922369
2020-08-30,0.155359087
2020-08-31,0.147231152
2020-09-01,0.140768418
2020-09-02,0.136613977
2020-09-03,0.178278199
2020-09-04,0.168927651
2020-09-05,0.161139603
2020-09-06,0.152999443
2020-09-07,0.144876399
2020-09-08,0.16940447
2020-09-09,0.204361434
2020-09-10,0.204826027
2020-09-11,0.198708069
2020-09-12,0.193883637
2020-09-13,0.186452592
2020-09-14,0.182183226
2020-09-15,0.179058226
2020-09-16,0.176152021
2020-09-17,0.174336493
2020-09-18,0.17323125
2020-09-19,0.17241699
2020-09-20,0.171688312
2020-09-21,0.171057443
2020-09-22,0.170426575
2020-09-23,0.169494943
2020-09-24,0.168998562
2020-09-25,0.168228316
2020-09-26,0.167516755
2020-09-27,0.165565464
2020-09-28,0.163147134
2020-09-29,0.161653101
2020-09-30,0.160366911
2020-10-01,0.158232228
2020-10-02,0.156342068
2020-10-03,0.155452005
2020-10-04,0.154080233
2020-10-05,0.153654763
2020-10-06,0.153011669
2020-10-07,0.152209634
2020-10-08,0.151182639
2020-10-09,0.150854979
2020-10-10,0.149468535
2020-10-11,0.149720393
2020-10-12,0.156349404
2020-10-13,0.154447017
2020-10-14,0.153860163
2020-10-15,0.152686454
2020-10-16,0.151493183
2020-10-17,0.151784165
2020-10-18,0.1504344
2020-10-19,0.14962503
2020-10-20,0.149013723
2020-10-21,0.148514897
2020-10-22,0.148612706
2020-10-23,0.147360749
2020-10-24,0.146465796
2020-10-25,0.146020765
2020-10-26,0.145548836
2020-10-27,0.145605076
2020-10-28,0.145255409
2020-10-29,0.145040229
2020-10-30,0.144788371
2020-10-31,0.14542902
2020-11-01,0.14499866
2020-11-02,0.144570745
2020-11-03,0.145035339
2020-11-04,0.145551281
2020-11-05,0.145426575
2020-11-06,0.145306759
2020-11-07,0.146495139
2020-11-08,0.146888821
2020-11-09,0.146502475
2020-11-10,0.193509517
2020-11-11,0.180831015
2020-11-12,0.176238879
2020-11-13,0.172830233
2020-11-14,0.171923054
2020-11-15,0.171167479
