DATE,NPIV,,
2022-04-01 0:30,1657.867992,,*units are cph
2022-04-01 1:30,1639.875619,,
2022-04-01 2:30,1660.992865,,
2022-04-01 3:30,1647.540392,,
2022-04-01 4:30,1664.907455,,
2022-04-01 5:30,1694.029566,,
2022-04-01 6:30,1688.893416,,
2022-04-01 7:30,1677.109505,,
2022-04-01 8:30,1668.444672,,
2022-04-01 9:30,1644.621589,,
2022-04-01 10:30,1651.409463,,
2022-04-01 11:30,1654.391338,,
2022-04-01 12:30,1650.393595,,
2022-04-01 13:30,1642.577733,,
2022-04-01 14:30,1651.290602,,
2022-04-01 15:30,1642.424765,,
2022-04-01 16:30,1666.613338,,
2022-04-01 17:30,1670.610392,,
2022-04-01 18:30,1689.560381,,
2022-04-01 19:30,1690.76063,,
2022-04-01 20:30,1705.682493,,
2022-04-01 21:30,1701.472646,,
2022-04-01 22:30,1713.970367,,
2022-04-01 23:30,1676.433522,,
2022-04-02 0:30,1664.114862,,
2022-04-02 1:30,1627.447218,,
2022-04-02 2:30,1619.981892,,
2022-04-02 3:30,1603.920871,,
2022-04-02 4:30,1586.977774,,
2022-04-02 5:30,1560.970595,,
2022-04-02 6:30,1577.048055,,
2022-04-02 7:30,1598.037001,,
2022-04-02 8:30,1650.705397,,
2022-04-02 9:30,1648.136587,,
2022-04-02 10:30,1628.366468,,
2022-04-02 11:30,1605.450253,,
2022-04-02 12:30,1607.358239,,
2022-04-02 13:30,1636.067463,,
2022-04-02 14:30,1680.200848,,
2022-04-02 15:30,1677.29487,,
2022-04-02 16:30,1673.387984,,
2022-04-02 17:30,1666.180918,,
2022-04-02 18:30,1672.469417,,
2022-04-02 19:30,1680.439064,,
2022-04-02 20:30,1689.418002,,
2022-04-02 21:30,1675.19924,,
2022-04-02 22:30,1659.819276,,
2022-04-02 23:30,1660.523225,,
2022-04-03 0:30,1669.340998,,
2022-04-03 1:30,1671.704715,,
2022-04-03 2:30,1685.831965,,
2022-04-03 3:30,1702.253187,,
2022-04-03 4:30,1694.486621,,
2022-04-03 5:30,1683.327578,,
2022-04-03 6:30,1658.570323,,
2022-04-03 7:30,1625.760287,,
2022-04-03 8:30,1618.571511,,
2022-04-03 9:30,1639.329619,,
2022-04-03 10:30,1643.807058,,
2022-04-03 11:30,1639.042312,,
2022-04-03 12:30,1629.287487,,
2022-04-03 13:30,1637.804427,,
2022-04-03 14:30,1658.187501,,
2022-04-03 15:30,1664.676181,,
2022-04-03 16:30,1676.303207,,
2022-04-03 17:30,1675.108696,,
2022-04-03 18:30,1678.617792,,
2022-04-03 19:30,1698.759065,,
2022-04-03 20:30,1701.48681,,
2022-04-03 21:30,1706.33116,,
2022-04-03 22:30,1720.318707,,
2022-04-03 23:30,1723.810613,,
2022-04-04 0:30,1722.072545,,
2022-04-04 1:30,1706.352333,,
2022-04-04 2:30,1679.794442,,
2022-04-04 3:30,1661.902085,,
2022-04-04 4:30,1652.042532,,
2022-04-04 5:30,1644.894923,,
2022-04-04 6:30,1626.589093,,
2022-04-04 7:30,1637.611808,,
2022-04-04 8:30,1633.667654,,
2022-04-04 9:30,1629.946057,,
2022-04-04 10:30,1640.411914,,
2022-04-04 11:30,1642.103419,,
2022-04-04 12:30,1637.625882,,
2022-04-04 13:30,1653.78907,,
2022-04-04 14:30,1653.999136,,
2022-04-04 15:30,1676.222828,,
2022-04-04 16:30,1706.499884,,
2022-04-04 17:30,1719.168968,,
2022-04-04 18:30,1719.359416,,
2022-04-04 19:30,1710.904404,,
2022-04-04 20:30,1696.518009,,
2022-04-04 21:30,1695.10782,,
2022-04-04 22:30,1691.715567,,
2022-04-04 23:30,1685.376029,,
2022-04-05 0:30,1658.734564,,
