DATE,NPIV
2023-05-31,1683.115858
2023-06-13,1631.915282
2023-07-03,1528.733026
2023-07-19,1484.987966
2023-08-03,1431.270496
2023-08-17,1514.068513
2023-09-11,1523.815193
2023-10-30,1633.926798
