DATE,SWC
2021-04-01,0.167727044
2021-04-02,0.166546
2021-04-03,0.16622323
2021-04-04,0.165457874
2021-04-05,0.164592263
2021-04-06,0.162900166
2021-04-07,0.16326695
2021-04-08,0.22204287
2021-04-09,0.207322604
2021-04-10,0.185481837
2021-04-11,0.178657209
2021-04-12,0.175691148
2021-04-13,0.173627377
2021-04-14,0.171685867
2021-04-15,0.170473034
2021-04-16,0.169098817
2021-04-17,0.170658871
2021-04-18,0.170930292
2021-04-19,0.169128159
2021-04-20,0.16697636
2021-04-21,0.170693105
2021-04-22,0.173082091
2021-04-23,0.172947604
2021-04-24,0.172302064
2021-04-25,0.171908382
2021-04-26,0.172081994
2021-04-27,0.183506094
2021-04-28,0.194585417
2021-04-29,0.194570745
2021-04-30,0.195211395
2021-05-01,0.195790914
2021-05-02,0.19752458
2021-05-03,0.21595181
2021-05-04,0.209183422
2021-05-05,0.206603707
2021-05-06,0.205684302
2021-05-07,0.205050988
2021-05-08,0.205273504
2021-05-09,0.216890777
2021-05-10,0.210753257
2021-05-11,0.208479196
2021-05-12,0.207633148
2021-05-13,0.207131876
2021-05-14,0.20679199
2021-05-15,0.206875127
2021-05-16,0.206263821
2021-05-17,0.207383735
2021-05-18,0.209804509
2021-05-19,0.209696919
2021-05-20,0.212704548
2021-05-21,0.210694572
2021-05-22,0.209376594
2021-05-23,0.208508539
2021-05-24,0.21687366
2021-05-25,0.21218127
2021-05-26,0.209748269
2021-05-27,0.22586476
2021-05-28,0.213430781
2021-05-29,0.209640679
2021-05-30,0.209044044
2021-05-31,0.208491422
2021-06-01,0.207579353
2021-06-02,0.206104881
2021-06-03,0.203530057
2021-06-04,0.1998451
2021-06-05,0.193059595
2021-06-06,0.185007463
2021-06-07,0.177383245
2021-06-08,0.169040131
2021-06-09,0.163017537
2021-06-10,0.157811649
2021-06-11,0.175754724
2021-06-12,0.183633245
2021-06-13,0.177728022
2021-06-14,0.172341188
2021-06-15,0.166986141
2021-06-16,0.16104913
2021-06-17,0.155474012
2021-06-18,0.150876986
2021-06-19,0.147776438
2021-06-20,0.145304314
2021-06-21,0.142597447
2021-06-22,0.14101294
2021-06-23,0.14062904
2021-06-24,0.19111564
2021-06-25,0.201160632
2021-06-26,0.21783708
2021-06-27,0.210513625
2021-06-28,0.2051219
2021-06-29,0.202957874
2021-06-30,0.198204353
2021-07-01,0.190753746
2021-07-02,0.182317713
2021-07-03,0.174167772
2021-07-04,0.165851555
2021-07-05,0.159114955
2021-07-06,0.154058226
2021-07-07,0.151573875
2021-07-08,0.150304803
2021-07-09,0.151561649
2021-07-10,0.202243868
2021-07-11,0.208300695
2021-07-12,0.195744454
2021-07-13,0.186254529
2021-07-14,0.179857815
2021-07-15,0.176009028
2021-07-16,0.185931759
2021-07-17,0.204936062
2021-07-18,0.197353414
2021-07-19,0.188467459
2021-07-20,0.180889701
2021-07-21,0.173649384
2021-07-22,0.16671472
2021-07-23,0.160061258
2021-07-24,0.158376497
2021-07-25,0.198409752
2021-07-26,0.192047271
2021-07-27,0.181999834
2021-07-28,0.173649384
2021-07-29,0.166736727
2021-07-30,0.165924912
2021-07-31,0.206926477
2021-08-01,0.197294728
2021-08-02,0.188337862
2021-08-03,0.204667087
2021-08-04,0.197573484
2021-08-05,0.190709732
2021-08-06,0.184983011
2021-08-07,0.191428629
2021-08-08,0.220152709
2021-08-09,0.209381485
2021-08-10,0.200862314
2021-08-11,0.194419141
2021-08-12,0.188479685
2021-08-13,0.182787197
2021-08-14,0.178016559
2021-08-15,0.173859674
2021-08-16,0.170595296
2021-08-17,0.167370041
2021-08-18,0.164804998
2021-08-19,0.162797467
2021-08-20,0.164208363
2021-08-21,0.162198386
2021-08-22,0.159965894
2021-08-23,0.159344807
2021-08-24,0.159291012
2021-08-25,0.201989564
2021-08-26,0.19402546
2021-08-27,0.187090796
2021-08-28,0.181997389
2021-08-29,0.210797271
2021-08-30,0.202825832
2021-08-31,0.233290914
2021-09-01,0.218392146
2021-09-02,0.211746019
2021-09-03,0.221367987
2021-09-04,0.21655089
2021-09-05,0.209459732
2021-09-06,0.205344415
2021-09-07,0.201392929
2021-09-08,0.201498073
2021-09-09,0.205266168
2021-09-10,0.203874834
2021-09-11,0.202789153
2021-09-12,0.201647232
2021-09-13,0.200588449
2021-09-14,0.199446528
2021-09-15,0.197627279
2021-09-16,0.196424227
2021-09-17,0.195407013
2021-09-18,0.194255311
2021-09-19,0.194142831
2021-09-20,0.193653785
2021-09-21,0.191993476
2021-09-22,0.190472545
2021-09-23,0.189646058
2021-09-24,0.189090992
2021-09-25,0.187856152
2021-09-26,0.187626301
2021-09-27,0.187430683
2021-09-28,0.187014994
2021-09-29,0.186579744
2021-09-30,0.188465014
2021-10-01,0.194331113
2021-10-02,0.194538958
2021-10-03,0.194367792
2021-10-04,0.194037686
2021-10-05,0.193998562
2021-10-06,0.194360456
2021-10-07,0.194521841
2021-10-08,0.194822604
2021-10-09,0.194939975
2021-10-10,0.194340894
2021-10-11,0.193516853
2021-10-12,0.192805292
2021-10-13,0.211738684
2021-10-14,0.210107717
2021-10-15,0.208958461
2021-10-16,0.20739107
2021-10-17,0.206826223
2021-10-18,0.206356739
2021-10-19,0.206664838
2021-10-20,0.206452103
2021-10-21,0.205036317
2021-10-22,0.204070452
2021-10-23,0.203486043
2021-10-24,0.239411317
2021-10-25,0.227280546
2021-10-26,0.217580331
2021-10-27,0.25231967
2021-10-28,0.23756517
2021-10-29,0.231990053
2021-10-30,0.228850382
2021-10-31,0.221245726
2021-11-01,0.217208656
2021-11-02,0.215352729
2021-11-03,0.214487119
2021-11-04,0.213844024
2021-11-05,0.213462569
2021-11-06,0.213372095
2021-11-07,0.213213156
2021-11-08,0.212034556
2021-11-09,0.211335221
2021-11-10,0.216795413
2021-11-11,0.221710319
2021-11-12,0.21822098
2021-11-13,0.216707385
2021-11-14,0.216206113
2021-11-15,0.215509224
