DATE,SWC
2020-04-01,0.298144434
2020-04-02,0.297679374
2020-04-03,0.296161207
2020-04-04,0.297005767
2020-04-05,0.297963977
2020-04-06,0.298726888
2020-04-07,0.299486375
2020-04-08,0.29967319
2020-04-09,0.298567948
2020-04-10,0.297565405
2020-04-11,0.297743906
2020-04-12,0.296961434
2020-04-13,0.295413605
2020-04-14,0.294831641
2020-04-15,0.294760729
2020-04-16,0.294396391
2020-04-17,0.304079489
2020-04-18,0.313415366
2020-04-19,0.315217498
2020-04-20,0.313606093
2020-04-21,-9999
2020-04-22,-9999
2020-04-23,-9999
2020-04-24,-9999
2020-04-25,-9999
2020-04-26,-9999
2020-04-27,0.291334967
2020-04-28,0.292022075
2020-04-29,0.285087412
2020-04-30,0.283446665
2020-05-01,0.282725323
2020-05-02,0.280531954
2020-05-03,0.278592889
2020-05-04,0.275824892
2020-05-05,0.274484908
2020-05-06,0.273492146
2020-05-07,0.272809927
2020-05-08,0.288816383
2020-05-09,0.283820784
2020-05-10,0.281642087
2020-05-11,0.279935319
2020-05-12,0.278700479
2020-05-13,0.277013273
2020-05-14,0.276954587
2020-05-15,0.277502318
2020-05-16,0.276624481
2020-05-17,0.275169571
2020-05-18,0.274069219
2020-05-19,0.273585064
2020-05-20,0.272827044
2020-05-21,0.271648445
2020-05-22,0.27073882
2020-05-23,0.272093476
2020-05-24,0.295298679
2020-05-25,0.303883871
2020-05-26,0.30516028
2020-05-27,0.295636121
2020-05-28,0.290278629
2020-05-29,0.286576555
2020-05-30,0.286459184
2020-05-31,0.301719845
2020-06-01,0.291858245
2020-06-02,0.286373601
2020-06-03,0.280683558
2020-06-04,0.275458108
2020-06-05,0.268670158
2020-06-06,0.259045745
2020-06-07,0.246337901
2020-06-08,0.233048093
2020-06-09,0.224003198
2020-06-10,0.218550342
2020-06-11,0.214635534
2020-06-12,0.210297701
2020-06-13,0.205822936
2020-06-14,0.201705174
2020-06-15,0.197677885
2020-06-16,0.193843769
2020-06-17,0.190254176
2020-06-18,0.210781856
2020-06-19,0.256226398
2020-06-20,0.24751161
2020-06-21,0.240635632
2020-06-22,0.235317263
2020-06-23,0.231116363
2020-06-24,0.239982756
2020-06-25,0.249575381
2020-06-26,0.236923777
2020-06-27,0.226140326
2020-06-28,0.223633969
2020-06-29,0.225646391
2020-06-30,0.247066578
2020-07-01,0.267225029
2020-07-02,0.248614407
2020-07-03,0.235160769
2020-07-04,0.223934732
2020-07-05,0.214378785
2020-07-06,0.207774227
2020-07-07,0.225607267
2020-07-08,0.245325577
2020-07-09,0.232172701
2020-07-10,0.222093476
2020-07-11,0.213625655
2020-07-12,0.206576066
2020-07-13,0.201607365
2020-07-14,0.199117309
2020-07-15,-9999
2020-07-16,0.239173386
2020-07-17,0.230500166
2020-07-18,0.21879731
2020-07-19,0.209605702
2020-07-20,0.22645087
2020-07-21,0.243393848
2020-07-22,0.237036258
2020-07-23,0.252318075
2020-07-24,0.252323816
2020-07-25,0.239322545
2020-07-26,0.231629861
2020-07-27,0.243160594
2020-07-28,0.230583304
2020-07-29,0.223032443
2020-07-30,0.219005154
