DATE,SWC
2019-05-31,0.247153756
2019-06-01,0.244979949
2019-06-02,0.242686326
2019-06-03,0.274212637
2019-06-04,0.283499609
2019-06-05,0.266930751
2019-06-06,0.254078638
2019-06-07,0.248904538
2019-06-08,0.244794112
2019-06-09,0.240659233
2019-06-10,0.236267606
2019-06-11,0.232083822
2019-06-12,0.231286678
2019-06-13,0.229956475
2019-06-14,0.227790004
2019-06-15,0.225300763
2019-06-16,0.221606025
2019-06-17,0.216810935
2019-06-18,0.217363556
2019-06-19,0.225706671
2019-06-20,0.219033646
2019-06-21,0.21642948
2019-06-22,0.215644562
2019-06-23,0.213336268
2019-06-24,0.208758803
2019-06-25,0.202565043
2019-06-26,0.19827367
2019-06-27,0.194838126
2019-06-28,0.190580986
2019-06-29,0.186365415
2019-06-30,0.182127836
2019-07-01,0.178225254
2019-07-02,0.175728678
2019-07-03,0.174224863
2019-07-04,0.172677034
2019-07-05,0.171422633
2019-07-06,0.170486111
2019-07-07,0.169170579
2019-07-08,0.168522594
2019-07-09,0.168050665
2019-07-10,0.173946107
2019-07-11,0.171449531
2019-07-12,0.1697232
2019-07-13,0.16907277
2019-07-14,0.16842723
2019-07-15,0.16815581
2019-07-16,0.179655712
2019-07-17,0.179196009
2019-07-18,0.177298513
2019-07-19,0.174904636
2019-07-20,0.172901995
2019-07-21,0.206702367
2019-07-22,0.214101624
2019-07-23,0.206553208
2019-07-24,0.201968408
2019-07-25,0.198510857
2019-07-26,0.194353971
2019-07-27,0.189020931
2019-07-28,0.185091451
2019-07-29,0.182567977
2019-07-30,0.191507727
2019-07-31,0.1927768
2019-08-01,0.191143388
2019-08-02,0.189686033
2019-08-03,0.188106416
2019-08-04,0.185541373
2019-08-05,0.183245305
2019-08-06,0.180729167
2019-08-07,0.178210583
2019-08-08,0.176508705
2019-08-09,0.174743251
2019-08-10,0.182286776
2019-08-11,0.193666862
2019-08-12,0.204939358
2019-08-13,0.20204421
2019-08-14,0.198119621
2019-08-15,0.19643975
2019-08-16,0.196544894
2019-08-17,0.195197574
2019-08-18,0.19418525
2019-08-19,0.192390454
2019-08-20,0.190598103
2019-08-21,0.189695814
2019-08-22,0.189756944
2019-08-23,0.188837539
2019-08-24,0.187832551
2019-08-25,0.186920481
2019-08-26,0.189955008
2019-08-27,0.190935544
2019-08-28,0.189529538
2019-08-29,0.188786189
2019-08-30,0.187299491
2019-08-31,0.186238263
2019-09-01,0.185218603
2019-09-02,0.184729558
2019-09-03,0.183903071
2019-09-04,0.181484742
2019-09-05,0.180421068
2019-09-06,0.179672829
2019-09-07,0.178220364
2019-09-08,0.17790982
2019-09-09,0.178151897
2019-09-10,0.179445423
2019-09-11,0.180479754
2019-09-12,0.180716941
2019-09-13,0.179306045
2019-09-14,0.179156886
2019-09-15,0.179494327
2019-09-16,0.179103091
2019-09-17,0.178746088
2019-09-18,0.178479558
2019-09-19,0.213544112
2019-09-20,0.214079617
2019-09-21,0.218116686
2019-09-22,0.245752641
2019-09-23,0.229680164
2019-09-24,0.22586072
2019-09-25,0.222970462
2019-09-26,0.219515356
2019-09-27,0.218304969
2019-09-28,0.217692386
2019-09-29,0.240104167
2019-09-30,0.236785994
2019-10-01,0.257428599
2019-10-02,0.260568271
2019-10-03,0.241136052
2019-10-04,0.235719875
2019-10-05,0.278750978
2019-10-06,0.261123337
2019-10-07,0.244975059
2019-10-08,0.240099276
2019-10-09,0.236221146
2019-10-10,0.280792743
2019-10-11,0.269060544
2019-10-12,0.250408353
2019-10-13,0.243092234
2019-10-14,0.240245175
2019-10-15,-9999
2019-10-16,-9999
2019-10-17,-9999
2019-10-18,-9999
2019-10-19,-9999
2019-10-20,-9999
2019-10-21,-9999
2019-10-22,-9999
2019-10-23,-9999
2019-10-24,-9999
2019-10-25,-9999
2019-10-26,-9999
2019-10-27,-9999
2019-10-28,-9999
2019-10-29,-9999
2019-10-30,-9999
2019-10-31,-9999
2019-11-01,-9999
2019-11-02,-9999
2019-11-03,0.215179969
2019-11-04,0.21646927
2019-11-05,0.216585974
2019-11-06,0.215903756
2019-11-07,0.214421948
2019-11-08,0.213578345
2019-11-09,0.213441412
2019-11-10,0.213409624
2019-11-11,0.211340962
2019-11-12,0.210673415
2019-11-13,0.209651311
2019-11-14,0.209162265
2019-11-15,0.209020442
