DATE,SWC
01-Apr-17,0.303344541
02-Apr-17,0.302796199
03-Apr-17,0.302592634
04-Apr-17,0.303491255
05-Apr-17,0.302128652
06-Apr-17,0.300501965
07-Apr-17,0.299108186
08-Apr-17,0.298840433
09-Apr-17,0.298853271
10-Apr-17,0.298935797
11-Apr-17,0.298559843
12-Apr-17,0.298260914
13-Apr-17,0.298968808
14-Apr-17,0.309922813
15-Apr-17,0.315815199
16-Apr-17,0.309845788
17-Apr-17,0.307241622
18-Apr-17,0.308848136
19-Apr-17,0.320981352
20-Apr-17,0.311919952
21-Apr-17,0.308367649
22-Apr-17,0.306493382
23-Apr-17,0.305106939
24-Apr-17,0.303999251
25-Apr-17,0.302447754
26-Apr-17,0.300129679
27-Apr-17,0.299421786
28-Apr-17,0.302180002
29-Apr-17,0.305312338
30-Apr-17,0.320291798
01-May-17,0.317122784
02-May-17,0.311391783
03-May-17,0.310113541
04-May-17,0.309876965
05-May-17,0.308565712
06-May-17,0.307672593
07-May-17,0.306700615
08-May-17,0.306262308
09-May-17,0.305712132
10-May-17,0.315365888
11-May-17,0.313337572
12-May-17,0.310958978
13-May-17,0.309750424
14-May-17,0.309053535
15-May-17,0.308626231
16-May-17,0.313983112
17-May-17,0.331095422
18-May-17,0.32193499
19-May-17,0.336124031
20-May-17,0.338207364
21-May-17,0.321157408
22-May-17,0.32267406
23-May-17,0.323943133
24-May-17,0.317777493
25-May-17,0.31555845
26-May-17,0.314848723
27-May-17,0.313601657
28-May-17,0.312240888
29-May-17,0.31081043
30-May-17,0.309339626
31-May-17,0.307863321
01-Jun-17,0.306179782
02-Jun-17,0.304125791
03-Jun-17,0.301598649
04-Jun-17,0.29987293
05-Jun-17,0.298117869
06-Jun-17,0.295724603
07-Jun-17,0.29320663
08-Jun-17,0.290905061
09-Jun-17,0.288599823
10-Jun-17,0.286047006
11-Jun-17,0.282890829
12-Jun-17,0.279188145
13-Jun-17,0.276506953
14-Jun-17,0.281713453
15-Jun-17,0.278581117
16-Jun-17,0.289331557
17-Jun-17,0.317755486
18-Jun-17,0.309319453
19-Jun-17,0.303744336
20-Jun-17,0.297279767
21-Jun-17,0.289914744
22-Jun-17,0.282307643
23-Jun-17,0.275366255
24-Jun-17,0.268340507
25-Jun-17,0.261996977
26-Jun-17,0.256709785
27-Jun-17,0.25185173
28-Jun-17,0.292951716
29-Jun-17,0.286797079
30-Jun-17,0.295108406
01-Jul-17,0.319721449
02-Jul-17,0.31588122
03-Jul-17,0.318729298
04-Jul-17,0.317115448
05-Jul-17,0.30929011
06-Jul-17,0.30167384
07-Jul-17,0.294004386
08-Jul-17,0.286382613
09-Jul-17,0.277414744
10-Jul-17,0.268657775
11-Jul-17,0.261391783
12-Jul-17,0.257223282
13-Jul-17,0.258956337
14-Jul-17,0.258617062
15-Jul-17,0.255884521
16-Jul-17,0.251882907
17-Jul-17,0.247518177
18-Jul-17,0.244349163
19-Jul-17,0.242337352
20-Jul-17,0.239551628
21-Jul-17,0.236613687
22-Jul-17,0.23411222
23-Jul-17,0.231660269
24-Jul-17,0.229021258
25-Jul-17,0.227460592
26-Jul-17,0.237220715
27-Jul-17,0.249599676
28-Jul-17,0.243327669
29-Jul-17,0.238988614
30-Jul-17,0.235821434
31-Jul-17,0.233739934
01-Aug-17,0.231988541
02-Aug-17,0.230305002
03-Aug-17,0.228911223
04-Aug-17,0.226382247
05-Aug-17,0.224632687
06-Aug-17,0.223767076
07-Aug-17,0.223855105
08-Aug-17,0.22331043
09-Aug-17,0.222934477
10-Aug-17,0.22263188
11-Aug-17,0.221936824
12-Aug-17,0.22083097
13-Aug-17,0.219748957
14-Aug-17,0.220174427
15-Aug-17,0.233607892
16-Aug-17,0.313913423
17-Aug-17,0.30783031
18-Aug-17,0.300753212
19-Aug-17,0.295350483
20-Aug-17,0.304057936
21-Aug-17,0.309741255
22-Aug-17,0.315417238
23-Aug-17,0.306860166
24-Aug-17,0.302616475
25-Aug-17,0.328522432
26-Aug-17,0.316002258
27-Aug-17,0.311907115
28-Aug-17,0.308266783
29-Aug-17,0.305282995
30-Aug-17,0.302717341
31-Aug-17,0.300369923
01-Sep-17,0.29853967
02-Sep-17,0.296942326
03-Sep-17,0.294648092
04-Sep-17,0.292484066
05-Sep-17,0.289194013
06-Sep-17,0.28595531
07-Sep-17,0.283385988
08-Sep-17,0.281368676
09-Sep-17,0.27952742
10-Sep-17,0.278115301
11-Sep-17,0.275971449
12-Sep-17,0.273624031
13-Sep-17,0.271725923
14-Sep-17,0.270229444
15-Sep-17,0.268815492
16-Sep-17,0.278957071
17-Sep-17,0.320046052
18-Sep-17,0.325423106
19-Sep-17,0.322041358
20-Sep-17,0.316022432
21-Sep-17,0.313132173
22-Sep-17,0.312167531
23-Sep-17,0.310885621
24-Sep-17,0.315431909
25-Sep-17,0.340996757
26-Sep-17,0.332063731
27-Sep-17,0.32110239
28-Sep-17,0.317568426
29-Sep-17,0.315760181
30-Sep-17,0.314731352
01-Oct-17,0.315752845
02-Oct-17,0.334293778
03-Oct-17,0.334741255
04-Oct-17,0.32617318
05-Oct-17,0.335388629
06-Oct-17,0.338067986
07-Oct-17,0.340087132
08-Oct-17,0.331409022
09-Oct-17,0.32392296
10-Oct-17,0.33991291
11-Oct-17,0.331265976
12-Oct-17,0.325921933
13-Oct-17,0.321823121
14-Oct-17,0.323059183
15-Oct-17,0.322041358
16-Oct-17,0.319541724
17-Oct-17,0.318138775
18-Oct-17,0.317148458
19-Oct-17,0.316341534
20-Oct-17,0.316004092
21-Oct-17,0.315958244
22-Oct-17,0.314437924
23-Oct-17,0.313275219
24-Oct-17,0.31215286
25-Oct-17,0.311224896
26-Oct-17,0.31077742
27-Oct-17,0.309403814
28-Oct-17,0.308107232
29-Oct-17,0.307577229
30-Oct-17,0.307325982
31-Oct-17,0.306033068
01-Nov-17,0.305292164
02-Nov-17,0.30516379
03-Nov-17,0.304492575
04-Nov-17,0.304230325
05-Nov-17,0.303648972
06-Nov-17,0.302752185
07-Nov-17,0.301783875
08-Nov-17,0.300786223
09-Nov-17,0.300188365
10-Nov-17,0.299042164
11-Nov-17,0.298803755
12-Nov-17,0.298734066
13-Nov-17,0.297985826
14-Nov-17,0.298169218
15-Nov-17,0.298042678
