DATE,NPIV,,
2017-04-01 0:30,924.5554784,,*units in cph
2017-04-01 1:30,920.7004585,,
2017-04-01 2:30,918.0735135,,
2017-04-01 3:30,913.2436619,,
2017-04-01 4:30,909.4167431,,
2017-04-01 5:30,912.440878,,
2017-04-01 6:30,911.429343,,
2017-04-01 7:30,909.5418834,,
2017-04-01 8:30,911.5952694,,
2017-04-01 9:30,910.6050603,,
2017-04-01 10:30,908.931135,,
2017-04-01 11:30,908.1072528,,
2017-04-01 12:30,907.3778854,,
2017-04-01 13:30,910.4815288,,
2017-04-01 14:30,914.7568888,,
2017-04-01 15:30,910.2576519,,
2017-04-01 16:30,910.2477614,,
2017-04-01 17:30,905.4029538,,
2017-04-01 18:30,903.4716373,,
2017-04-01 19:30,901.0046421,,
2017-04-01 20:30,896.5912272,,
2017-04-01 21:30,895.399304,,
2017-04-01 22:30,896.6025051,,
2017-04-01 23:30,890.4976839,,
2017-04-02 0:30,888.0470834,,
2017-04-02 1:30,884.211833,,
2017-04-02 2:30,883.7398581,,
2017-04-02 3:30,885.4130977,,
2017-04-02 4:30,889.7347163,,
2017-04-02 5:30,890.9193665,,
2017-04-02 6:30,887.7973383,,
2017-04-02 7:30,889.3164466,,
2017-04-02 8:30,891.2438768,,
2017-04-02 9:30,888.0131187,,
2017-04-02 10:30,887.4592304,,
2017-04-02 11:30,887.9365516,,
2017-04-02 12:30,890.3716087,,
2017-04-02 13:30,890.310284,,
2017-04-02 14:30,890.0727598,,
2017-04-02 15:30,887.8301165,,
2017-04-02 16:30,886.5465818,,
2017-04-02 17:30,882.9274256,,
2017-04-02 18:30,881.3545279,,
2017-04-02 19:30,880.0681576,,
2017-04-02 20:30,877.8153936,,
2017-04-02 21:30,877.8120851,,
2017-04-02 22:30,874.9961159,,
2017-04-02 23:30,873.9943128,,
2017-04-03 0:30,876.1241223,,
2017-04-03 1:30,875.9209809,,
2017-04-03 2:30,880.5274064,,
2017-04-03 3:30,883.4927622,,
2017-04-03 4:30,881.0348396,,
2017-04-03 5:30,879.7436888,,
2017-04-03 6:30,877.4674859,,
2017-04-03 7:30,876.5443279,,
2017-04-03 8:30,873.4161988,,
2017-04-03 9:30,871.8210907,,
