DATE,SWC
2019-04-01,0.255389341
2019-04-02,0.255096831
2019-04-03,0.254042694
2019-04-04,0.254044161
2019-04-05,0.253650235
2019-04-06,0.253673709
2019-04-07,0.253743948
2019-04-08,0.25272869
2019-04-09,0.251449164
2019-04-10,0.250114253
2019-04-11,0.25617591
2019-04-12,0.254370965
2019-04-13,0.252594263
2019-04-14,0.251693809
2019-04-15,0.251727003
2019-04-16,0.251830619
2019-04-17,0.251790823
2019-04-18,0.250303697
2019-04-19,0.248725425
2019-04-20,0.247705216
2019-04-21,0.247089935
2019-04-22,0.246031213
2019-04-23,0.244840816
2019-04-24,0.244865574
2019-04-25,0.244734082
2019-04-26,0.243407607
2019-04-27,0.260583737
2019-04-28,0.257162009
2019-04-29,0.255546141
2019-04-30,0.254192158
2019-05-01,0.253615207
2019-05-02,0.253465559
2019-05-03,0.253183869
2019-05-04,0.252600866
2019-05-05,0.252477259
2019-05-06,0.252600866
2019-05-07,0.258444836
2019-05-08,0.275293794
2019-05-09,0.262560153
2019-05-10,0.259757372
2019-05-11,0.26173012
2019-05-12,0.268258693
2019-05-13,0.26403059
2019-05-14,0.263535065
2019-05-15,0.262453418
2019-05-16,0.261746809
2019-05-17,0.261016175
2019-05-18,0.259798269
2019-05-19,0.258204959
2019-05-20,0.256466769
2019-05-21,0.258959984
2019-05-22,0.266037999
2019-05-23,0.264831646
2019-05-24,0.27537577
2019-05-25,0.266276775
2019-05-26,0.265902839
2019-05-27,0.283476746
2019-05-28,0.286148034
2019-05-29,0.275722565
2019-05-30,0.269202245
2019-05-31,0.266956609
2019-06-01,0.265442525
2019-06-02,0.263955399
2019-06-03,0.282583994
2019-06-04,0.282822953
2019-06-05,0.273125734
2019-06-06,0.269996882
2019-06-07,0.268318295
2019-06-08,0.266601379
2019-06-09,0.263791813
2019-06-10,0.261133913
2019-06-11,0.261248166
2019-06-12,0.267566571
2019-06-13,0.265105267
2019-06-14,0.26331151
2019-06-15,0.261177744
2019-06-16,0.258492518
2019-06-17,0.255782901
2019-06-18,0.256672352
2019-06-19,0.261078345
2019-06-20,0.258287302
2019-06-21,0.265610879
2019-06-22,0.262983421
2019-06-23,0.259904453
2019-06-24,0.255947953
2019-06-25,0.251239363
2019-06-26,0.254381052
2019-06-27,0.250082526
2019-06-28,0.243077318
2019-06-29,0.234621662
2019-06-30,0.224333737
2019-07-01,0.214799002
2019-07-02,0.207726673
2019-07-03,0.205012104
2019-07-04,0.213083003
2019-07-05,0.209428917
2019-07-06,0.206470621
2019-07-07,0.202911165
2019-07-08,0.199327501
2019-07-09,0.19618673
2019-07-10,0.193056778
2019-07-11,0.190057218
2019-07-12,0.187097271
2019-07-13,0.184829996
2019-07-14,0.182832673
2019-07-15,0.18078015
2019-07-16,0.17857156
2019-07-17,0.177145687
2019-07-18,0.175768046
2019-07-19,0.173867188
2019-07-20,0.172024831
2019-07-21,0.21350077
2019-07-22,0.216623019
2019-07-23,0.210757042
2019-07-24,0.205337258
2019-07-25,0.201525638
2019-07-26,0.198377898
2019-07-27,0.195006235
2019-07-28,0.192651298
2019-07-29,0.190856991
2019-07-30,0.188849949
2019-07-31,0.18764543
2019-08-01,0.186768082
2019-08-02,0.185892202
2019-08-03,0.184801937
2019-08-04,0.183159294
2019-08-05,0.181524354
2019-08-06,0.179880979
2019-08-07,0.178075301
2019-08-08,0.177015112
2019-08-09,0.17595749
2019-08-10,0.175252531
2019-08-11,0.192596097
2019-08-12,0.209556925
2019-08-13,0.203560556
2019-08-14,0.197960681
2019-08-15,0.201778719
2019-08-16,0.202825154
2019-08-17,0.198802267
2019-08-18,0.196338762
2019-08-19,0.194003815
2019-08-20,0.192068845
2019-08-21,0.202535395
2019-08-22,0.201592393
2019-08-23,0.19730157
2019-08-24,0.194283671
2019-08-25,0.192650198
2019-08-26,0.209881345
2019-08-27,0.210106184
2019-08-28,0.204673929
2019-08-29,0.200849839
2019-08-30,0.19715504
2019-08-31,0.195764561
2019-09-01,0.194517496
2019-09-02,0.193845731
2019-09-03,0.19295683
2019-09-04,0.190591256
2019-09-05,0.189499523
2019-09-06,0.18877054
2019-09-07,0.187400785
2019-09-08,0.186910028
2019-09-09,0.18984375
2019-09-10,0.215531287
2019-09-11,0.211263938
2019-09-12,0.213598702
2019-09-13,0.209491821
2019-09-14,0.206885637
2019-09-15,0.205366601
2019-09-16,0.20359375
2019-09-17,0.202272227
2019-09-18,0.202505685
2019-09-19,0.233668574
2019-09-20,0.23476104
2019-09-21,0.239625147
2019-09-22,0.278840779
2019-09-23,0.261170591
2019-09-24,0.258013498
2019-09-25,0.256389195
2019-09-26,0.254279269
2019-09-27,0.253583113
2019-09-28,0.252412155
2019-09-29,0.269724545
2019-09-30,0.265347528
2019-10-01,0.276974949
2019-10-02,0.279814224
2019-10-03,0.266298599
2019-10-04,0.264997249
2019-10-05,0.283732945
2019-10-06,0.268063747
2019-10-07,0.26266542
2019-10-08,0.260607945
2019-10-09,0.259588102
2019-10-10,0.285280406
2019-10-11,0.271834837
2019-10-12,0.263214495
2019-10-13,0.260604093
2019-10-14,0.259048379
2019-10-15,0.258446119
2019-10-16,0.257586928
2019-10-17,0.256730854
2019-10-18,0.256741124
2019-10-19,0.256654746
2019-10-20,0.255511664
2019-10-21,0.254674296
2019-10-22,0.253722491
2019-10-23,0.253370012
2019-10-24,0.252769036
2019-10-25,0.251331609
2019-10-26,0.250744938
2019-10-27,0.250359999
2019-10-28,0.249365097
2019-10-29,0.248533231
2019-10-30,0.247766285
