DATE,SWC
01-Apr-19,0.305177911
02-Apr-19,0.304885401
03-Apr-19,0.303831264
04-Apr-19,0.303832731
05-Apr-19,0.303438805
06-Apr-19,0.303462279
07-Apr-19,0.303532518
08-Apr-19,0.30251726
09-Apr-19,0.301237734
10-Apr-19,0.299902823
11-Apr-19,0.30596448
12-Apr-19,0.304159535
13-Apr-19,0.302382833
14-Apr-19,0.301482379
15-Apr-19,0.301515573
16-Apr-19,0.301619189
17-Apr-19,0.301579393
18-Apr-19,0.300092267
19-Apr-19,0.298513995
20-Apr-19,0.297493786
21-Apr-19,0.296878505
22-Apr-19,0.295819783
23-Apr-19,0.294629386
24-Apr-19,0.294654144
25-Apr-19,0.294522652
26-Apr-19,0.293196177
27-Apr-19,0.310372307
28-Apr-19,0.306950579
29-Apr-19,0.305334711
30-Apr-19,0.303980728
01-May-19,0.303403777
02-May-19,0.303254129
03-May-19,0.302972439
04-May-19,0.302389436
05-May-19,0.302265829
06-May-19,0.302389436
07-May-19,0.308233406
08-May-19,0.325082364
09-May-19,0.312348723
10-May-19,0.309545942
11-May-19,0.31151869
12-May-19,0.318047263
13-May-19,0.31381916
14-May-19,0.313323635
15-May-19,0.312241988
16-May-19,0.311535379
17-May-19,0.310804745
18-May-19,0.309586839
19-May-19,0.307993529
20-May-19,0.306255339
21-May-19,0.308748554
22-May-19,0.315826569
23-May-19,0.314620216
24-May-19,0.32516434
25-May-19,0.316065345
26-May-19,0.315691409
27-May-19,0.333265316
28-May-19,0.335936604
29-May-19,0.325511135
30-May-19,0.318990815
31-May-19,0.316745179
01-Jun-19,0.315231095
02-Jun-19,0.313743969
03-Jun-19,0.332372564
04-Jun-19,0.332611523
05-Jun-19,0.322914304
06-Jun-19,0.319785452
07-Jun-19,0.318106865
08-Jun-19,0.316389949
09-Jun-19,0.313580383
10-Jun-19,0.310922483
11-Jun-19,0.311036736
12-Jun-19,0.317355141
13-Jun-19,0.314893837
14-Jun-19,0.31310008
15-Jun-19,0.310966314
16-Jun-19,0.308281088
17-Jun-19,0.305571471
18-Jun-19,0.306460922
19-Jun-19,0.310866915
20-Jun-19,0.308075872
21-Jun-19,0.315399449
22-Jun-19,0.312771991
23-Jun-19,0.309693023
24-Jun-19,0.305736523
25-Jun-19,0.301027933
26-Jun-19,0.304169622
27-Jun-19,0.299871096
28-Jun-19,0.292865888
29-Jun-19,0.284410232
30-Jun-19,0.274122307
01-Jul-19,0.264587572
02-Jul-19,0.257515243
03-Jul-19,0.254800674
04-Jul-19,0.262871573
05-Jul-19,0.259217487
06-Jul-19,0.256259191
07-Jul-19,0.252699735
08-Jul-19,0.249116071
09-Jul-19,0.2459753
10-Jul-19,0.242845348
11-Jul-19,0.239845788
12-Jul-19,0.236885841
13-Jul-19,0.234618566
14-Jul-19,0.232621243
15-Jul-19,0.23056872
16-Jul-19,0.22836013
17-Jul-19,0.226934257
18-Jul-19,0.225556616
19-Jul-19,0.223655758
20-Jul-19,0.221813401
21-Jul-19,0.26328934
22-Jul-19,0.266411589
23-Jul-19,0.260545612
24-Jul-19,0.255125828
25-Jul-19,0.251314208
26-Jul-19,0.248166468
27-Jul-19,0.244794805
28-Jul-19,0.242439868
29-Jul-19,0.240645561
30-Jul-19,0.238638519
31-Jul-19,0.237434
01-Aug-19,0.236556652
02-Aug-19,0.235680772
03-Aug-19,0.234590507
04-Aug-19,0.232947864
05-Aug-19,0.231312924
06-Aug-19,0.229669549
07-Aug-19,0.227863871
08-Aug-19,0.226803682
09-Aug-19,0.22574606
10-Aug-19,0.225041101
11-Aug-19,0.242384667
12-Aug-19,0.259345495
13-Aug-19,0.253349126
14-Aug-19,0.247749251
15-Aug-19,0.251567289
16-Aug-19,0.252613724
17-Aug-19,0.248590837
18-Aug-19,0.246127332
19-Aug-19,0.243792385
20-Aug-19,0.241857415
21-Aug-19,0.252323965
22-Aug-19,0.251380963
23-Aug-19,0.24709014
24-Aug-19,0.244072241
25-Aug-19,0.242438768
26-Aug-19,0.259669915
27-Aug-19,0.259894754
28-Aug-19,0.254462499
29-Aug-19,0.250638409
30-Aug-19,0.24694361
31-Aug-19,0.245553131
01-Sep-19,0.244306066
02-Sep-19,0.243634301
03-Sep-19,0.2427454
04-Sep-19,0.240379826
05-Sep-19,0.239288093
06-Sep-19,0.23855911
07-Sep-19,0.237189355
08-Sep-19,0.236698598
09-Sep-19,0.23963232
10-Sep-19,0.265319857
11-Sep-19,0.261052508
12-Sep-19,0.263387272
13-Sep-19,0.259280391
14-Sep-19,0.256674207
15-Sep-19,0.255155171
16-Sep-19,0.25338232
17-Sep-19,0.252060797
18-Sep-19,0.252294255
19-Sep-19,0.283457144
20-Sep-19,0.28454961
21-Sep-19,0.289413717
22-Sep-19,0.328629349
23-Sep-19,0.310959161
24-Sep-19,0.307802068
25-Sep-19,0.306177765
26-Sep-19,0.304067839
